Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	239
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	239
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	239
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	239
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	239
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	239
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	239
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	239
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	239
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	239
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	239
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	239
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	239
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	239
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	239
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	239
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	239
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	239
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	239
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	239
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	239
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	239
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	239
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	239
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	239
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	239
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	239
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	239
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	239
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	239
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	239
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	239
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	239
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	239
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	239
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	239
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	239
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	241
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	241
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	241
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	241
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	241
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	241
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	241
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	241
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	241
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	241
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	241
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	241
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	241
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	241
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	241
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	241
Impact	NEUTRAL	Answers the prompt beyond a reasonable doubt	Answers the prompt beyond a reasonable doubt	Rubric	242
Impact	NEUTRAL	Appeals to the empathy of the admission officer	Appeals to the empathy of the admission officer	Rubric	242
Impact	NEUTRAL	The take away (lesson/moral) is readily apparent to an objective reader	The take away (lesson/moral) is readily apparent to an objective reader	Rubric	242
Impact	NEUTRAL	Students personality is clear from one reading of the essay	Students personality is clear from one reading of the essay	Rubric	242
Impact	NEUTRAL	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	The realization from the conclusion of any narrative has larger implications beyond the story told in the essay (real world implications)	Rubric	242
Impact	NEUTRAL	Effectively conveys the writers personal context and situation	Effectively conveys the writers personal context and situation	Rubric	242
Impact	NEUTRAL	Unique topic and perspective	Unique topic and perspective	Rubric	242
Impact	NEUTRAL	Narrative conveys a clear point and clear take-away	Narrative conveys a clear point and clear take-away	Rubric	242
Content	NEUTRAL	Effectively uses experiential evidence from life	Effectively uses experiential evidence from life	Rubric	242
Content	NEUTRAL	Aligns with students passions and interests as evident in other parts of the application	Aligns with students passions and interests as evident in other parts of the application	Rubric	242
Content	NEUTRAL	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Complements information in other parts of the application - highlighting areas not readily apparent; avoids redundancy	Rubric	242
Content	NEUTRAL	Perspective on content is unique, even if content is clichd	Perspective on content is unique, even if content is clichd	Rubric	242
Content	NEUTRAL	Legal and appropriate (non-controversial)	Legal and appropriate (non-controversial)	Rubric	242
Content	NEUTRAL	Narrative has a clear beginning, middle, and end	Narrative has a clear beginning, middle, and end	Rubric	242
Content	NEUTRAL	Writers feelings and thoughts about the experience are readily included	Writers feelings and thoughts about the experience are readily included	Rubric	242
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	242
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	242
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	242
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	242
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	242
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	242
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	242
Quality	NEUTRAL	Narrative conveys appropriate details for the intended audience	Narrative conveys appropriate details for the intended audience	Rubric	242
Quality	NEUTRAL	Consistent use of first-person point of view	Consistent use of first-person point of view	Rubric	242
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	243
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	243
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	243
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	243
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	243
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	243
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	243
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	243
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	243
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	243
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	243
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	243
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	243
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	244
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	244
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	244
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	244
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	244
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	244
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	244
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	244
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	244
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	244
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	244
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	244
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	244
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	246
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	246
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	246
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	246
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	246
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	246
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	246
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	246
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	246
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	246
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	246
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	246
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	246
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	246
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	246
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	246
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	247
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	247
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	247
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	247
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	247
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	247
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	247
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	247
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	247
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	247
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	247
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	247
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	247
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	247
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	247
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	247
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	248
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	248
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	248
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	248
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	248
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	248
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	248
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	248
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	248
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	248
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	248
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	248
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	248
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	248
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	248
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	248
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	249
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	249
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	249
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	249
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	249
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	249
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	249
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	249
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	249
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	249
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	249
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	249
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	249
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	249
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	249
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	249
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	251
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	251
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	251
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	251
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	251
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	251
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	251
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	251
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	251
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	251
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	251
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	251
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	251
Impact	NEUTRAL	You point to a meaningful connection between the world and your life experiences/beliefs	You point to a meaningful connection between the world and your life experiences/beliefs	Rubric	252
Impact	NEUTRAL	Your experience with this problem of the world (and your reasons and evidence) could not apply to one of your peers	Your experience with this problem of the world (and your reasons and evidence) could not apply to one of your peers	Rubric	252
Impact	NEUTRAL	You are able to comprehensively describe the problem of the world in a way that allows the reader to understand its importance and how it has affected you	You are able to comprehensively describe the problem of the world in a way that allows the reader to understand its importance and how it has affected you	Rubric	252
Impact	NEUTRAL	You describe how the problem of the world affects you	You describe how the problem of the world affects you	Rubric	252
Content	NEUTRAL	You are able to write about the problem of the world in way that is unique to you and would not apply to your peers	You are able to write about the problem of the world in way that is unique to you and would not apply to your peers	Rubric	252
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	252
Content	NEUTRAL	You use specific and meaningful details about your community and/or background	You use specific and meaningful details about your community and/or background	Rubric	252
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	252
Content	NEUTRAL	You use specific details about a problem that the world is facing	You use specific details about a problem that the world is facing	Rubric	252
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	252
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	252
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	252
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	252
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	252
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	252
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	252
Impact	NEUTRAL	You are able to show your personality to the reader and not just list off qualities that you have	You are able to show your personality to the reader and not just list off qualities that you have	Rubric	253
Impact	NEUTRAL	You are able to get the reader to understand why these personality traits are meaningful to you	You are able to get the reader to understand why these personality traits are meaningful to you	Rubric	253
Impact	NEUTRAL	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	You use your experiences/beliefs as a way for the reader to learn something about you and your personality	Rubric	253
Content	NEUTRAL	You are able to write about your personality in way that is unique to you and would not apply to your peers	You are able to write about your personality in way that is unique to you and would not apply to your peers	Rubric	253
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	253
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	253
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	253
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	253
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	253
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	253
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	253
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	253
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	253
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	254
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	254
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	254
Impact	NEUTRAL	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	You describe how you give back to your community with specific details in a way that allows the reader to understand its importance and how it has affected you	Rubric	254
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	254
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	254
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	254
Content	NEUTRAL	You use specific and meaningful details about your community to show why this community is important to you	You use specific and meaningful details about your community to show why this community is important to you	Rubric	254
Content	NEUTRAL	You use specific details to show how you contribute back and help your community	You use specific details to show how you contribute back and help your community	Rubric	254
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	254
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	254
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	254
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	254
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	254
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	254
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	254
Impact	NEUTRAL	You point to a meaningful connection between your experiences and what/how you have learned from them	You point to a meaningful connection between your experiences and what/how you have learned from them	Rubric	255
Impact	NEUTRAL	Your experience (and reasons and evidence) could not apply to one of your peers	Your experience (and reasons and evidence) could not apply to one of your peers	Rubric	255
Impact	NEUTRAL	You use your experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	You use your experience as a way to showcase your personality so that the reader learns something about you and feels positively about you	Rubric	255
Impact	NEUTRAL	You are able to show why this experience was meaningful to you through expressing your actions, thoughts, and emotions	You are able to show why this experience was meaningful to you through expressing your actions, thoughts, and emotions	Rubric	255
Content	NEUTRAL	Your experience is unique or you are able to write about a normal experience in a unique way	Your experience is unique or you are able to write about a normal experience in a unique way	Rubric	255
